naive	form
ENSMUSG00000021962	6.83921353716234	7.62023179538549
ENSMUSG00000021957	130.402244327194	103.116522233568
ENSMUSG00000093156	1.19316606915888	0.489788605591005
ENSMUSG00000021948	8.77847484274752	8.08725020444496
ENSMUSG00000114553	0	0.0550928252106936
ENSMUSG00000052395	3.97134725919553	3.61455852130862
ENSMUSG00000006527	1.74734952873873	2.68347575663622
ENSMUSG00000115723	0	0
ENSMUSG00000115370	0.15110212908388	0.316725905438025
ENSMUSG00000006526	5.69807694627857	6.62006708171364
ENSMUSG00000042485	0.12925899354475	0.331171305344375
ENSMUSG00000021922	0.00970053714763317	0
ENSMUSG00000006522	0	0
ENSMUSG00000006529	0.00910650260304161	0
ENSMUSG00000021918	4.53092224631539	4.04957477397113
ENSMUSG00000021917	33.4361975107679	26.4984134681823
ENSMUSG00000021916	4.90478577201379	4.58501728208565
ENSMUSG00000042354	58.6341245706842	60.5696137904359
ENSMUSG00000077212	0	0
ENSMUSG00000087912	0	0
ENSMUSG00000077797	0	0
ENSMUSG00000042323	24.0838480397339	36.1602423182691
ENSMUSG00000115412	0	0
ENSMUSG00000090305	0.213016264408781	0
ENSMUSG00000058351	4.1317099708466	6.29359556781617
ENSMUSG00000071547	40.9758691397466	98.8796200821442
ENSMUSG00000042286	0.0567548546102472	0.00584772211606506
ENSMUSG00000021910	24.9599276783124	30.7132822119444
ENSMUSG00000091898	0.727776792837179	0.793038864640652
ENSMUSG00000021904	0.0748216727868297	0.136529128577686
ENSMUSG00000021902	0.755415935300693	2.61041659113539
ENSMUSG00000021901	29.1822050238577	32.8277162978486
ENSMUSG00000019027	0.0836966579943642	0.275713343904506
ENSMUSG00000115311	0.00712038337750969	0.0114062449201694
ENSMUSG00000115468	0	0
ENSMUSG00000115445	0	0
ENSMUSG00000021893	14.3511955073563	16.0743190599011
ENSMUSG00000021892	0.509313794408592	2.04899196170765
ENSMUSG00000115283	0.228142609301643	0.237317871082431
ENSMUSG00000021891	6.83742173940691	7.00018281960469
ENSMUSG00000021890	15.4651482459064	12.3201748774079
ENSMUSG00000115102	0.0206270991570214	0.074827568569748
ENSMUSG00000057606	0.0554171997868309	0
ENSMUSG00000089241	0	0
ENSMUSG00000115022	0	0
ENSMUSG00000021884	0.422039748529866	0.309856877737747
ENSMUSG00000021900	3.23183675418228	3.47450093312044
ENSMUSG00000014496	17.9911959888848	16.4727417594166
ENSMUSG00000115210	0.957981685440788	0.969868189244536
ENSMUSG00000115812	0	0
ENSMUSG00000093191	0	0
ENSMUSG00000046005	0.645610049351739	0
ENSMUSG00000115120	0	0
ENSMUSG00000088487	0	0
ENSMUSG00000021903	0.0138507897770122	0.0054206682833908
ENSMUSG00000115628	0	0
ENSMUSG00000021905	11.5416298466435	12.5718441865793
ENSMUSG00000021906	11.0862728970067	6.71640030236737
ENSMUSG00000021907	0	0.0522479606020663
ENSMUSG00000115760	0.707891717118639	0.13485014788673
ENSMUSG00000056234	1.67215394468412	1.08835943530507
ENSMUSG00000013701	6.59406905442762	6.26236562065468
ENSMUSG00000077611	5.83516985870553	5.37338727656753
ENSMUSG00000021911	38.2794305981923	27.936987660757
ENSMUSG00000115833	1.02954957298614	0.916185712554724
ENSMUSG00000091570	0	0
ENSMUSG00000090459	3.38884692230675	0.395431912585384
ENSMUSG00000115813	0.174132249352127	0.285878786691402
ENSMUSG00000115691	2.70552714699088	0.96764660065551
ENSMUSG00000021913	74.790890563837	43.4561168585945
ENSMUSG00000072473	0	0.151463129707692
ENSMUSG00000021919	0	0.0746749307561309
ENSMUSG00000100241	0.146559459404963	0.643150621439918
ENSMUSG00000097794	0.0465752865164502	0.347253562680591
ENSMUSG00000054051	2.76131636203141	4.46897738746829
ENSMUSG00000115281	0	0
ENSMUSG00000041730	0.0131876711645379	0.135205373106337
ENSMUSG00000071540	0	0.00615419015806357
ENSMUSG00000101086	0	0
ENSMUSG00000041707	0	0
ENSMUSG00000078127	0	0.0109165365287743
ENSMUSG00000050666	0	0.254636005523678
ENSMUSG00000098236	0	0
ENSMUSG00000051506	0.0449886287587428	0.0125341886862823
ENSMUSG00000041673	0.162096315678134	0.133253162168112
ENSMUSG00000115104	0	0
ENSMUSG00000077612	0	0
ENSMUSG00000115523	0.0824497611696186	0
ENSMUSG00000063506	1.70597561886065	3.85055238739477
ENSMUSG00000115597	0.11830901519073	0.101754147064481
ENSMUSG00000087639	0.0633125231523519	0.0846412900702577
ENSMUSG00000021936	4.55916632793594	5.96995985974189
ENSMUSG00000115248	0.121280991651201	0.0801407520693153
ENSMUSG00000115745	0.0237757355848034	0
ENSMUSG00000108841	0.00465792374523393	0.0798743409689891
ENSMUSG00000021940	0.0781269435291375	0.235588421306494
ENSMUSG00000064446	0	0
ENSMUSG00000115134	0	0
ENSMUSG00000115751	0	0
ENSMUSG00000021943	0.00575579905409137	0.0169216792718581
ENSMUSG00000072625	0	0
ENSMUSG00000041534	0	0
ENSMUSG00000044519	0.00385589112351668	0.0287932641307296
ENSMUSG00000115726	0	0.0134211927830647
ENSMUSG00000072624	0	0
ENSMUSG00000095493	0.0983298881114834	0.0256286603592902
ENSMUSG00000047441	0.0106301712413385	0
ENSMUSG00000115489	0	0
ENSMUSG00000021950	0.871831741066924	0.0364799442135428
ENSMUSG00000088533	0	0
ENSMUSG00000115180	0	0
ENSMUSG00000115101	0	0
ENSMUSG00000048337	0.0741488970469479	0.0497612614806264
ENSMUSG00000078126	0.0410487058814554	0.0657565145184125
ENSMUSG00000115673	0	0
ENSMUSG00000071531	0.676707813104532	0.479559507901469
ENSMUSG00000115299	0.230935368224299	0.826130929173932
ENSMUSG00000041479	0.00321150033350992	0.122611736049448
ENSMUSG00000115124	0.554044836744897	0.741275373143031
ENSMUSG00000041471	7.77000916422117	6.54441208631449
ENSMUSG00000115649	0.170500340890708	0.0698613259547393
ENSMUSG00000115183	0	0
ENSMUSG00000115214	0	0
ENSMUSG00000021794	125.532426783147	97.8288643694158
ENSMUSG00000115431	0.181537215931642	0.101564517473984
ENSMUSG00000043681	101.031750804109	1.56572174027554
ENSMUSG00000023064	4.17062634906132	0.460664170684133
ENSMUSG00000041445	5.5201459150906	0.127466963013278
ENSMUSG00000021796	19.6738721785937	31.6518107818834
ENSMUSG00000090779	0.156437010300571	0.252228471585717
ENSMUSG00000021797	0.0246925377281763	0.039555332640896
ENSMUSG00000115582	0	0
ENSMUSG00000021798	0.770645398782878	0.378756785591097
ENSMUSG00000021799	0.0509206972798669	0
ENSMUSG00000115509	0.0123304199951997	0
ENSMUSG00000115575	0.347029341424612	0.0308357202350872
ENSMUSG00000115451	0	0.31015936941736
ENSMUSG00000115007	0.39790324671468	0.386754052068744
ENSMUSG00000041408	80.7192101358375	56.2421279057589
ENSMUSG00000097310	0.0196093289134241	0.0142472445065257
ENSMUSG00000115109	0.4873519198499	0.171731841256014
ENSMUSG00000041078	0.356244629460194	0.293711230914001
ENSMUSG00000065481	0	0
ENSMUSG00000115826	0	0
ENSMUSG00000115277	0	0
ENSMUSG00000098696	0	0
ENSMUSG00000041068	0	0
ENSMUSG00000115375	0	0
ENSMUSG00000115274	0	0
ENSMUSG00000115237	0	0
ENSMUSG00000115295	0	0
ENSMUSG00000072616	0	0
ENSMUSG00000096405	0	0
ENSMUSG00000114494	0	0
ENSMUSG00000088766	0	0
ENSMUSG00000114779	0	0
ENSMUSG00000064777	0.282902953507699	0.970504176247082
ENSMUSG00000065894	0	0
ENSMUSG00000058690	10.9440186789891	6.95198607989246
ENSMUSG00000114739	0	0.0510196464157297
ENSMUSG00000021804	0	0
ENSMUSG00000041044	0	0
ENSMUSG00000043418	0.00660391693108324	0.0105789098640829
ENSMUSG00000021803	1.21943217911046	0.847438259138689
ENSMUSG00000096001	0.178924611129722	0.0371667255973636
ENSMUSG00000041028	97.2791015948115	67.5919010242538
ENSMUSG00000114675	0	0
ENSMUSG00000077306	0	0
ENSMUSG00000077786	0	0
ENSMUSG00000114741	0	0
ENSMUSG00000114334	0	0
ENSMUSG00000114766	0.0233992623051415	0
ENSMUSG00000114227	0	0.0402951205178969
ENSMUSG00000114339	0	0
ENSMUSG00000114450	0	0
ENSMUSG00000114219	0	0
ENSMUSG00000041014	0	0.0228840560774595
ENSMUSG00000093556	0	0
ENSMUSG00000093528	0	0
ENSMUSG00000098723	0	0
ENSMUSG00000093383	0	0
ENSMUSG00000101261	0	0
ENSMUSG00000114848	0	0
ENSMUSG00000074553	0	0
ENSMUSG00000089021	0	0
ENSMUSG00000077019	0	0
ENSMUSG00000114862	0.0136150208026372	0.0862575922886687
ENSMUSG00000088714	0	0
ENSMUSG00000114543	0	0
ENSMUSG00000095140	0	0
ENSMUSG00000114280	0.0328399756876143	0
ENSMUSG00000098169	0	0.0648705846015427
ENSMUSG00000114933	0	0
ENSMUSG00000037833	6.15891989401722	0.045752799010124
ENSMUSG00000037824	23.864679438962	10.5037800667675
ENSMUSG00000021792	7.6463193403071	5.13694442499549
ENSMUSG00000021791	0.0234850786705637	0.269465413232313
ENSMUSG00000114196	0.0322963863359305	0.0126395678439846
ENSMUSG00000021790	0	0.0653921571410526
ENSMUSG00000037798	0.00864697608760555	0.130735545674959
ENSMUSG00000021789	0.00579866703575008	0
ENSMUSG00000114782	0	0
ENSMUSG00000037780	0	0
ENSMUSG00000021795	0.027445904381043	0.0248909247538591
ENSMUSG00000114927	0	0
ENSMUSG00000092055	0	0
ENSMUSG00000094710	0	0.274647816219255
ENSMUSG00000091110	1.03940315797804	0.102547781471723
ENSMUSG00000091808	0	0
ENSMUSG00000094925	0	0
ENSMUSG00000091847	0	0
ENSMUSG00000091131	0	0
ENSMUSG00000092142	0	0
ENSMUSG00000091486	0	0
ENSMUSG00000093863	0	0
ENSMUSG00000091016	0	0
ENSMUSG00000090505	0	0
ENSMUSG00000079266	0.0650492691362604	0
ENSMUSG00000090519	0	0
ENSMUSG00000093833	0	0
ENSMUSG00000090440	0	0
ENSMUSG00000091470	0	0
ENSMUSG00000091657	0	0
ENSMUSG00000091146	0	0
ENSMUSG00000079269	0	0
ENSMUSG00000091281	0	0
ENSMUSG00000095518	0	0
ENSMUSG00000091740	0	0
ENSMUSG00000114852	0	0
ENSMUSG00000092027	0	0
ENSMUSG00000095551	0	0
ENSMUSG00000079271	0	0
ENSMUSG00000052334	0.0570832101620864	0.0217583423608694
ENSMUSG00000052790	0	0
ENSMUSG00000095044	0	0
ENSMUSG00000093945	0	0
ENSMUSG00000091031	0	0
ENSMUSG00000090772	0	0
ENSMUSG00000091116	0	0.0520711485526515
ENSMUSG00000090462	0	0
ENSMUSG00000095490	0	0
ENSMUSG00000091757	0	0
ENSMUSG00000093926	0	0
ENSMUSG00000090476	0	0
ENSMUSG00000091792	0	0
ENSMUSG00000079273	0	0
ENSMUSG00000091960	0	0
ENSMUSG00000092152	0	0
ENSMUSG00000096309	0	0
ENSMUSG00000096510	0	0
ENSMUSG00000095371	0	0
ENSMUSG00000094157	0	0
ENSMUSG00000091099	0	0
ENSMUSG00000090635	0	0
ENSMUSG00000090731	0	0
ENSMUSG00000092148	0	0
ENSMUSG00000114402	0.67388119262508	0
ENSMUSG00000094954	0.0171260497269081	0
ENSMUSG00000090481	0	0
ENSMUSG00000090690	0	0
ENSMUSG00000095318	0.0839217790792571	0
ENSMUSG00000114938	1.24912421789815	0
ENSMUSG00000091788	0	0
ENSMUSG00000090351	0.219159706263647	0.13611965764717
ENSMUSG00000091140	0	0
ENSMUSG00000094563	0	0
ENSMUSG00000093807	0	0
ENSMUSG00000095113	0	0
ENSMUSG00000093948	0	0
ENSMUSG00000090975	0	0
ENSMUSG00000091627	0	0
ENSMUSG00000090742	0	0
ENSMUSG00000091741	0	0
ENSMUSG00000095466	0	0
ENSMUSG00000090333	0	0
ENSMUSG00000095226	0	0
ENSMUSG00000079272	0	0
ENSMUSG00000094804	0	0
ENSMUSG00000114783	0	0
ENSMUSG00000090947	0	0
ENSMUSG00000094349	0	0
ENSMUSG00000091286	0	0
ENSMUSG00000072605	0	0
ENSMUSG00000090396	0	0
ENSMUSG00000091961	0	0
ENSMUSG00000091733	0	0
ENSMUSG00000114317	0	0
ENSMUSG00000096446	0	0
ENSMUSG00000090389	0.354778787427271	0.33077373110264
ENSMUSG00000115262	0	0
ENSMUSG00000090657	0	0
ENSMUSG00000090796	0	0
ENSMUSG00000114619	0	0
ENSMUSG00000094151	0.0188349661808577	0
ENSMUSG00000090385	0	0
ENSMUSG00000094784	0	0
ENSMUSG00000114544	0.0218135366716915	0
ENSMUSG00000090634	0	0
ENSMUSG00000115483	0.372053678444896	0.0470599629783633
ENSMUSG00000091815	0	0
ENSMUSG00000090713	0	0
ENSMUSG00000091832	0	0
ENSMUSG00000091481	0	0
ENSMUSG00000095384	0	0
ENSMUSG00000090788	0	0
ENSMUSG00000115213	0	0
ENSMUSG00000096372	0	0
ENSMUSG00000115511	0	0
ENSMUSG00000114986	0	0
ENSMUSG00000091477	0.0126211474294104	0
ENSMUSG00000090332	0	0
ENSMUSG00000095743	0	0
ENSMUSG00000090681	0	0
ENSMUSG00000095528	0	0
ENSMUSG00000090798	0	0
ENSMUSG00000115050	0	0
ENSMUSG00000090821	0	0
ENSMUSG00000093968	0	0
ENSMUSG00000049235	0.0240461913119928	0.0485612629110838
ENSMUSG00000091990	0	0
ENSMUSG00000091216	0	0
ENSMUSG00000091718	0	0
ENSMUSG00000115394	0	0
ENSMUSG00000115675	0	0
ENSMUSG00000091698	0.0493287809048773	0.0398040018116428
ENSMUSG00000115272	0	0
ENSMUSG00000091911	0	0
ENSMUSG00000091584	0	0
ENSMUSG00000115619	0	0
ENSMUSG00000115844	0	0
ENSMUSG00000115659	0	0
ENSMUSG00000115354	0.00695353782903364	0
ENSMUSG00000072601	0	0
ENSMUSG00000089654	0	0
ENSMUSG00000093889	0	0
ENSMUSG00000072600	0	0
ENSMUSG00000089816	0	0
ENSMUSG00000095873	0	0
ENSMUSG00000090166	0	0
ENSMUSG00000089901	0.134034714372539	0.279265282668274
ENSMUSG00000090265	0	0
ENSMUSG00000053961	0	0
ENSMUSG00000089754	0	0
ENSMUSG00000115724	0	0
ENSMUSG00000090109	0	0
ENSMUSG00000072598	0.067539894305892	0
ENSMUSG00000090051	0	0
ENSMUSG00000090249	0	0
ENSMUSG00000072599	0	0
ENSMUSG00000090180	0	0
ENSMUSG00000115488	0	0
ENSMUSG00000090259	0	0
ENSMUSG00000115794	0.028104698286613	0
ENSMUSG00000072596	0	0
ENSMUSG00000115235	0.0266386965434507	0
ENSMUSG00000115056	0.62256495688225	0
ENSMUSG00000115713	0	0
ENSMUSG00000090594	0	0
ENSMUSG00000091048	0	0
ENSMUSG00000072595	0.0665318801150098	0
ENSMUSG00000115294	0	0
ENSMUSG00000094543	0	0
ENSMUSG00000115498	0	0
ENSMUSG00000115536	0.0614016090605322	0.045595792820846
ENSMUSG00000115805	0	0
ENSMUSG00000115160	0	0
ENSMUSG00000115287	0	0
ENSMUSG00000091725	0	0
ENSMUSG00000115065	0	0
ENSMUSG00000091707	0.038653509763624	0.190045297164603
ENSMUSG00000079267	0	0.0168312235598283
ENSMUSG00000090379	0	0
ENSMUSG00000092144	0	0
ENSMUSG00000090716	0	0
ENSMUSG00000091569	0	0
ENSMUSG00000115359	0	0
ENSMUSG00000096081	0	0
ENSMUSG00000072574	0	0.0193547476695705
ENSMUSG00000072145	0	0
ENSMUSG00000091429	0	0
ENSMUSG00000091466	0	0
ENSMUSG00000115801	0.0043397871965551	0.0035975176142132
ENSMUSG00000092165	0	0
ENSMUSG00000091122	0	0
ENSMUSG00000072594	0	0.0607999070225713
ENSMUSG00000091605	0	0
ENSMUSG00000090736	0	0
ENSMUSG00000079265	0	0
ENSMUSG00000093949	0	0
ENSMUSG00000091453	0	0
ENSMUSG00000091923	0	0
ENSMUSG00000115321	0	0
ENSMUSG00000114250	0	0
ENSMUSG00000091011	0	0
ENSMUSG00000115706	0	0
ENSMUSG00000090365	0	0
ENSMUSG00000115747	0.022005491812739	0
ENSMUSG00000115521	0	0
ENSMUSG00000071489	0.00520369868912621	0.00965611822862161
ENSMUSG00000085500	0	0
ENSMUSG00000115268	0	0
ENSMUSG00000115487	0	0
ENSMUSG00000115500	0	0
ENSMUSG00000105372	0	0
ENSMUSG00000075042	0	0
ENSMUSG00000115344	0	0
ENSMUSG00000090709	0	0
ENSMUSG00000037759	0.0036993634416563	0
ENSMUSG00000115735	0	0
ENSMUSG00000114974	0	0
ENSMUSG00000115814	0	0
ENSMUSG00000115216	0	0
ENSMUSG00000115054	0	0
ENSMUSG00000021830	1.2231621424548	1.35108920896109
ENSMUSG00000082463	0	0
ENSMUSG00000049092	0.200717218779271	0.279195350971328
ENSMUSG00000115373	0	0.0930560313724023
ENSMUSG00000021831	10.814231779278	10.8217645786649
ENSMUSG00000021832	101.88607002921	81.1552125278518
ENSMUSG00000053205	0.489726821723048	0.46631196441427
ENSMUSG00000037722	7.96824420901176	6.99163714866091
ENSMUSG00000096383	0	0
ENSMUSG00000115209	0.171357977005841	0
ENSMUSG00000037712	32.1664265938399	23.8748588497186
ENSMUSG00000088769	0.918551654465213	0.835763018229677
ENSMUSG00000115275	0.254464465254768	0.304258339527567
ENSMUSG00000115324	0.0653626033148836	0.0944083971774507
ENSMUSG00000115846	0.161314967331756	0
ENSMUSG00000115702	0.234026157875543	0.235862502055346
ENSMUSG00000115391	0.233133700100032	0.0297333804778909
ENSMUSG00000085913	0.00383626826792626	0
ENSMUSG00000115553	0.0681538933450365	0
ENSMUSG00000037697	3.05294218494929	2.70904634063364
ENSMUSG00000115148	1.69605250006878	1.70241964275107
ENSMUSG00000093167	0	0
ENSMUSG00000086124	0	0.00916140730983976
ENSMUSG00000082475	0.0326460388233174	0
ENSMUSG00000082662	0	0
ENSMUSG00000085866	0	0
ENSMUSG00000084276	0.0352105896438328	0.0623934529415293
ENSMUSG00000081840	0	0.155078186466809
ENSMUSG00000115382	0	0
ENSMUSG00000115000	0	0
ENSMUSG00000083169	0.0122212142389427	0
ENSMUSG00000102763	0	0
ENSMUSG00000044285	0.239612607928585	0.255977790865049
ENSMUSG00000079261	0.0192615420699712	0
ENSMUSG00000021835	2.35792935943375	1.25546283388705
ENSMUSG00000086746	0.116809780765966	0.0689962940585666
ENSMUSG00000086168	0.0400584244498677	0
ENSMUSG00000115168	0	0
ENSMUSG00000115296	0	0
ENSMUSG00000115083	0	0
ENSMUSG00000115158	0	0
ENSMUSG00000115781	0	0
ENSMUSG00000085380	0	0
ENSMUSG00000085123	0	0
ENSMUSG00000115665	0	0
ENSMUSG00000115828	0	0
ENSMUSG00000115015	0	0
ENSMUSG00000115421	0	0
ENSMUSG00000115690	0.00845173530687248	0
ENSMUSG00000037628	5.37524145428127	5.75335342697028
ENSMUSG00000015759	31.3623295603149	42.1931078390826
ENSMUSG00000115003	0.0881806464322419	0.0724556752286718
ENSMUSG00000115041	0.0832495925187555	0.206057658448227
ENSMUSG00000062014	23.2704807485007	35.1490813657989
ENSMUSG00000061510	0.0227258481976639	0.145013906554867
ENSMUSG00000055128	0.775106761187428	3.30860789967845
ENSMUSG00000115417	0	0.271298995865317
ENSMUSG00000115100	0.00993851916219831	0.263987884938046
ENSMUSG00000021838	0.329932776870059	4.78118952491993
ENSMUSG00000115410	0	0.125424826484017
ENSMUSG00000114996	0.107237852047709	1.9342308120405
ENSMUSG00000099036	0	0
ENSMUSG00000089870	0.109323710784181	0.507422477488543
ENSMUSG00000072589	0	0
ENSMUSG00000115207	0	0.0157010608965606
ENSMUSG00000037580	1.00838223899369	1.57191423056074
ENSMUSG00000115098	0	0
ENSMUSG00000115764	0	0
ENSMUSG00000115566	0	0
ENSMUSG00000115400	0	0
ENSMUSG00000037572	23.5146478050846	21.8825269991405
ENSMUSG00000115849	0.334411044185895	0.348844588806388
ENSMUSG00000084648	2.02090411986981	0.891061440479317
ENSMUSG00000115097	0.174347169022186	0.463714270483008
ENSMUSG00000048379	6.89837210908934	8.37781977364836
ENSMUSG00000114977	0.265454414098773	0.208852150154704
ENSMUSG00000021840	11.6400746330231	17.7803321326102
ENSMUSG00000115082	0	0
ENSMUSG00000115728	0	0
ENSMUSG00000050335	13.827896365127	2.03908295635871
ENSMUSG00000037544	34.3706130207576	27.2765298553853
ENSMUSG00000115436	0.0383893234311232	0.0793776563905792
ENSMUSG00000115617	0	0.175938357136654
ENSMUSG00000037536	6.80386564590947	6.62527851855554
ENSMUSG00000115570	0.473240187990951	1.103548381214
ENSMUSG00000115145	0	0
ENSMUSG00000037526	11.142446991078	4.70830353202963
ENSMUSG00000115823	0.122272667558703	0
ENSMUSG00000115571	0.120432582617735	0.261306009459226
ENSMUSG00000021843	15.6388978403511	27.6566378260527
ENSMUSG00000115719	0	0
ENSMUSG00000115215	0	0
ENSMUSG00000115046	0	0
ENSMUSG00000115310	0	0
ENSMUSG00000115609	0	0
ENSMUSG00000114989	0	0
ENSMUSG00000115403	0	0
ENSMUSG00000115425	0	0
ENSMUSG00000115060	0.0364531202135126	0
ENSMUSG00000062081	3.60598789156697	2.61898147714906
ENSMUSG00000021846	2.74453315412802	2.57066772342678
ENSMUSG00000115790	0	0
ENSMUSG00000115686	0.640924928067799	0.512879649963256
ENSMUSG00000115555	0.308037378840929	0.535599718898957
ENSMUSG00000063885	0.029808859912342	0.0340866277939664
ENSMUSG00000114991	0	0
ENSMUSG00000080522	0	0
ENSMUSG00000115687	0	0
ENSMUSG00000098192	0.0165676201021431	0.0992570868292483
ENSMUSG00000036339	0.599254558652621	0.694625696352377
ENSMUSG00000115756	0	0
ENSMUSG00000115316	0	0.013333643325224
ENSMUSG00000115725	0.00245509810840048	0
ENSMUSG00000115636	0.0477930481909085	0
ENSMUSG00000115376	0	0
ENSMUSG00000115669	0.0272880601598312	0.0417433470674152
ENSMUSG00000087756	0	0
ENSMUSG00000021848	0.843234936549078	13.4386805148303
ENSMUSG00000098682	0.0601994305813276	0.206722988560897
ENSMUSG00000115599	0.01982003437141	0
ENSMUSG00000115194	0.172657992510715	0
ENSMUSG00000095299	2.67997354124109	4.55810926147334
ENSMUSG00000115429	0.0662801899434643	0.0671814107954025
ENSMUSG00000115579	0	0
ENSMUSG00000093117	0	0
ENSMUSG00000115130	0.0229088717126173	0
ENSMUSG00000115380	0	0
ENSMUSG00000115348	0	0
ENSMUSG00000115398	0	0
ENSMUSG00000115008	0	0.0217682155755595
ENSMUSG00000087754	0	0.57151912601217
ENSMUSG00000061244	4.69218585932788	6.41462436194804
ENSMUSG00000115624	1.02979589149178	1.51813906005032
ENSMUSG00000036291	4.91654718019833	5.22895473183907
ENSMUSG00000115737	0.0333578572686863	0.0102359165222781
ENSMUSG00000036282	13.0180657268031	13.7106695780129
ENSMUSG00000115772	0.0142730666691176	0.103239223825759
ENSMUSG00000021850	0	0
ENSMUSG00000115389	0.0355168610171785	0.0969836757442857
ENSMUSG00000021852	0.0279168990400321	0.0585608498929192
ENSMUSG00000115096	0.0247895182694249	0
ENSMUSG00000089416	0	0
ENSMUSG00000089187	0	0
ENSMUSG00000036242	2.40517337162328	2.80246750706258
ENSMUSG00000082967	0	0.250537168941134
ENSMUSG00000115787	0	0
ENSMUSG00000115742	0.0284183348410076	0.0905718169875082
ENSMUSG00000115228	0.226275946362242	0.424351187239093
ENSMUSG00000088938	0	0
ENSMUSG00000115212	0.236573259172905	0.168171693051992
ENSMUSG00000048933	0	0
ENSMUSG00000093825	0	0
ENSMUSG00000096254	0	0
ENSMUSG00000115556	0	0
ENSMUSG00000068437	0	0
ENSMUSG00000102189	0.212386192760601	0.760823254162119
ENSMUSG00000060523	0	0
ENSMUSG00000059488	0	0
ENSMUSG00000050030	0	0
ENSMUSG00000049011	0	0
ENSMUSG00000109835	0.00391817139557845	0
ENSMUSG00000048080	0	0
ENSMUSG00000091873	0	0
ENSMUSG00000090874	0	0
ENSMUSG00000045306	0	0
ENSMUSG00000046210	0	0
ENSMUSG00000051969	0	0
ENSMUSG00000047716	0	0
ENSMUSG00000094692	0	0
ENSMUSG00000108380	0	0
ENSMUSG00000057903	0	0
ENSMUSG00000095917	0	0
ENSMUSG00000095765	0	0
ENSMUSG00000068431	0.00715452447033876	0
ENSMUSG00000094285	0.00752800168962562	0
ENSMUSG00000115034	0	0
ENSMUSG00000053815	0	0
ENSMUSG00000050028	0	0
ENSMUSG00000108510	0	0
ENSMUSG00000058188	0	0
ENSMUSG00000115323	0.0104010797793834	0.0166616398454884
ENSMUSG00000057179	0	0
ENSMUSG00000060084	0	0
ENSMUSG00000096731	0	0
ENSMUSG00000059069	0	0
ENSMUSG00000006288	13.4053753024327	11.5824564425536
ENSMUSG00000078125	0.0343357923856009	0
ENSMUSG00000115769	0	0
ENSMUSG00000071470	9.92688579159746	5.53430324384406
ENSMUSG00000092837	2707.86647982602	1373.85100411185
ENSMUSG00000036023	27.8760179846605	23.6558018730301
ENSMUSG00000006281	4.0926619011004	3.10180787116565
ENSMUSG00000097431	0.516587509424974	0.931812587962526
ENSMUSG00000090799	0.0139079517665682	0.0286482691095607
ENSMUSG00000006289	12.7063742175706	7.34859533138286
ENSMUSG00000088385	0	0
ENSMUSG00000035960	169.297915596389	120.641440164583
ENSMUSG00000035953	12.8212274458833	11.0441007401126
ENSMUSG00000115338	9.564132489816	8.05012104215385
ENSMUSG00000021871	0	0
ENSMUSG00000103730	0	0
ENSMUSG00000068417	3.05888163918358	1.39402062602786
ENSMUSG00000115312	0.476380879711675	0.302700641094813
ENSMUSG00000114997	0	0
ENSMUSG00000021872	0	0
ENSMUSG00000052382	0	0
ENSMUSG00000059648	0.0420585036070351	0
ENSMUSG00000068407	0.0938426278102623	0
ENSMUSG00000035932	0	0
ENSMUSG00000021876	2.74458840760984	1.56085624549608
ENSMUSG00000072115	0.46369166865996	0.157158922946435
ENSMUSG00000072575	0	0
ENSMUSG00000021880	0	0
ENSMUSG00000114985	0	0
ENSMUSG00000035896	0.0167179311716182	0.0345676890733168
ENSMUSG00000059606	0	0
ENSMUSG00000115136	0	0
ENSMUSG00000047894	0.018509138082863	0
ENSMUSG00000050766	0	0
ENSMUSG00000047222	0	0
ENSMUSG00000115574	0	0
ENSMUSG00000094991	0	0
ENSMUSG00000115094	0.0410487058814554	0.275093291135765
ENSMUSG00000115540	0	0
ENSMUSG00000115280	0.174825783576254	0.299988325666555
ENSMUSG00000090228	0	0
ENSMUSG00000068399	0	0
ENSMUSG00000115166	0	0
ENSMUSG00000089761	0	0
ENSMUSG00000000606	0	0
ENSMUSG00000115374	0	0
ENSMUSG00000070448	0	0
ENSMUSG00000079244	0.0432696405925733	0.0185878028687288
ENSMUSG00000089836	0	0
ENSMUSG00000091142	0	0
ENSMUSG00000114973	0	0
ENSMUSG00000096024	0	0
ENSMUSG00000115135	0	0
ENSMUSG00000094715	0	0
ENSMUSG00000115832	0	0
ENSMUSG00000091296	0	0
ENSMUSG00000090603	0	0
ENSMUSG00000090740	0	0
ENSMUSG00000068506	0.0183656563922982	0
ENSMUSG00000115827	0.0881229098739502	0
ENSMUSG00000091189	0	0
ENSMUSG00000060615	0	0
ENSMUSG00000092107	0	0
ENSMUSG00000050961	0	0
ENSMUSG00000091293	0.314919682434673	0.269362156482378
ENSMUSG00000099191	0	0
ENSMUSG00000091812	0	0
ENSMUSG00000062148	0	0
ENSMUSG00000004561	4.56293860051931	3.93140806161259
ENSMUSG00000072572	0.171155121970225	0.172315644378691
ENSMUSG00000004558	6.88290877239667	8.00697083263905
ENSMUSG00000008813	0	0
ENSMUSG00000068392	0	0
ENSMUSG00000115698	0	0
ENSMUSG00000004562	0.788760844669111	4.33618997489509
ENSMUSG00000097633	0	0
ENSMUSG00000049295	26.1648229353678	33.7267890361866
ENSMUSG00000072571	0.507400308276999	0.137757959353812
